request_index,success,input_tokens,output_tokens,start_time_monotonic_s,e2e_ms,ttft_ms,tpot_ms,decode_tokens_s,e2e_tokens_s,pass_70,pass_80,itl_p50_ms,itl_p90_ms,itl_p99_ms,raw_chunk_gap_p90_ms,raw_chunk_gap_p99_ms,itl_samples
102,True,10000,500,3896487.768297992,2088.0321408621967,12.408014852553606,4.1595673867928715,240.409616436344,239.45991549418318,True,True,3.7325050216168165,4.977119620889425,5.087831988930702,15.033422270789742,15.515412078239022,499
103,True,10000,500,3896489.857049146,2146.855835802853,12.819469906389713,4.2766259837604474,233.82919240477923,232.8987310938913,True,True,3.797366749495268,4.991635990639527,5.152891079584758,15.18217595294118,15.51986822858453,499
104,True,10000,500,3896492.004636355,2101.088998839259,12.108356691896915,4.1863339521991225,238.87248638506017,237.97183283346095,True,True,3.753944532945752,4.983529758950074,6.253922008909285,15.100640850141644,15.37362105678767,499
105,True,10000,500,3896494.106346217,2100.42105615139,12.92539993301034,4.183358028493747,239.04241357990063,238.04750887241246,True,True,3.7719395477324724,4.996330291032791,5.086174632888263,15.199496690183878,15.352992694824934,499
106,True,10000,500,3896496.207326747,2080.713835079223,12.951699085533619,4.143811895778936,241.32369546471037,240.30214610504694,True,True,3.763244254514575,4.992799678196509,5.0445857147375746,15.117232734337449,15.377517514862118,499
107,True,10000,500,3896498.288564197,2060.222781263292,12.674232013523579,4.103303705911359,243.7060650810141,242.6922003519488,True,True,3.74201952945441,4.9834696886440115,5.141121335327625,15.11692488566041,15.388213992118834,499
108,True,10000,500,3896500.349323783,2127.7752690948546,13.010698836296797,4.238005150818753,235.96007187645984,234.98722222328377,True,True,3.7684866692870855,5.019792666037877,5.19931735470891,15.131377149373293,15.49406526610255,499
109,True,10000,500,3896502.477693786,2091.7224641889334,13.049407862126827,4.165677467588791,240.05699139708662,239.03744811282854,True,True,3.749529831111431,4.999175978203614,6.505904253572226,15.131928771734238,15.553080271929502,499
110,True,10000,500,3896504.570107793,2057.8460660763085,12.485803104937077,4.098918362668079,243.96680087794607,242.97249840137417,True,True,3.7550394190475345,4.968293321629365,5.045608927806218,15.099087543785572,15.512821525335308,499
111,True,10000,500,3896506.628542573,2080.880702007562,12.976367957890034,4.144096861822989,241.30710100248473,240.2828761483622,True,True,3.7483019987121224,4.999607335776091,5.104981386878816,15.137013141065836,15.399420098401606,499
112,True,10000,500,3896508.710096389,2074.4137479923666,12.72897096350789,4.131632819697112,242.03506062605766,241.0319544420219,True,True,3.7458472652360797,4.991899710148573,5.074822033445041,15.073130745440722,15.319797047413886,499
113,True,10000,500,3896510.78519438,2048.1214839965105,12.96272873878479,4.07847445943432,245.18971736767944,244.12614383808292,True,True,3.73896979726851,4.9928659573197365,5.251056669900815,15.1317676063627,15.631042467430236,499
114,True,10000,500,3896512.834089946,2067.8376047872007,12.779801152646542,4.1183523118928935,242.81555444205696,241.79848496925587,True,True,3.757389495149255,4.998203056554,5.136044695973396,15.15927454456687,15.632714554667468,499
115,True,10000,500,3896514.902495196,2041.1881539039314,13.141707051545382,4.0642213363775275,246.04959160302718,244.95537025516782,True,True,3.724940004758537,4.965288254121939,5.12999918777493,15.078037977218628,15.502150589600207,499
116,True,10000,500,3896516.944466062,2048.585068900138,12.948349118232727,4.079432304172156,245.1321471806924,244.07089927119515,True,True,3.742832224816084,4.979486421992381,5.041722363481919,15.124282101169229,15.37160410080105,499
117,True,10000,500,3896518.993738614,2108.88961981982,12.632682919502258,4.200915705211058,238.04333868435933,237.0915932730131,True,True,3.7556419847533107,5.003622888276975,6.4748694421723485,15.101012168452144,15.507185789756475,499
118,True,10000,500,3896521.103300057,2107.6047932729125,12.815420981496572,4.197974693970774,238.210106753674,237.23612775787387,True,True,3.7541119381785393,4.991219689448674,5.308229786654313,15.107236104086041,15.683145038783541,499
119,True,10000,500,3896523.211640463,2078.739884775132,12.608041986823082,4.140544775126872,241.51411331359375,240.53033458492936,True,True,3.7510619731619954,4.980816350628932,5.113015106568734,15.134400082752109,15.676470021717249,499
120,True,10000,500,3896525.291091,2085.2429987862706,12.655471917241812,4.153482017773604,240.76184649910465,239.78020800982344,True,True,3.7485244683921337,4.987682246913512,5.141588166976919,15.12221498414874,15.465169828385116,499
121,True,10000,500,3896527.376941213,2058.9856351725757,13.330636080354452,4.099509016216876,243.93165036207768,242.83802249941004,True,True,3.749842057004571,4.97399065643549,5.1972451231752395,15.097415447235107,15.964736342430106,499
122,True,10000,500,3896529.436562941,2123.0518869124353,13.347594998776913,4.227864312452221,236.52603917649995,235.5100236043465,True,True,3.7676242645829916,4.997796130677065,5.170742815049937,15.132366679608822,15.530425030738114,499
123,True,10000,500,3896531.560254352,2075.370427686721,12.987857684493065,4.133031202409275,241.95316972614876,240.92084638467028,True,True,3.7494797725230455,4.985306411981583,5.1231350128849344,15.110059408470988,15.850176294334231,499
124,True,10000,500,3896533.636351783,2081.838593352586,13.058478012681007,4.145851934548908,241.20494793039578,240.17231767944202,True,True,3.7318122340366244,4.988099758823712,5.079392033318679,15.042633842676878,15.413243491202595,499
125,True,10000,500,3896535.71882426,2052.032954059541,12.98969890922308,4.086259028357351,244.7226162268018,243.66080428233323,True,True,3.731732489541173,4.9850962435205775,5.271420037994782,15.152729023247957,15.662327222526068,499
126,True,10000,500,3896537.771622747,2068.1621809490025,12.75295065715909,4.119056573731148,242.77403869065435,241.76053725659398,True,True,3.733712248504162,4.973548371344805,5.1019818584124,15.085265878587961,15.370224011130631,499
127,True,10000,500,3896539.840504111,2026.8543190322816,13.263186439871788,4.035252770726272,247.8159502806111,246.68768510147498,True,True,3.7294100038707256,4.957760032266378,5.15825901180501,15.136397443711758,15.485625648871064,499
