rid,session,conversation,trace,turn,source_kind,agent_depth,start_ns,p_rank,d_rank,input_tokens,output_tokens,device_tokens,host_tokens,miss_tokens,ttft_ms,p_queue_ms
f55a3599-747a-4cb9-b975-576736a8f10d,cc33ea93-657d-44c7-8f90-83bf1baa10e3,6aebbf9d43cbcbc83ed16e1959c7cc16bff4,6aebbf9d43cbcbc83ed16e1959c7cc16bff4,12,weka_main,0,1790184246903245491,6,0,78192,646,72640,0,5552,5955.125314999999,1671.8319770297967
e3151a9f-43a8-40db-b30d-4fc43cfd70c2,a0de794f-77df-41ed-bf85-4926ba1573e0,6c6be4bc5a49a5d1062b8becdbf188480843::sa:subagent_001_9eb83fa3,6c6be4bc5a49a5d1062b8becdbf188480843,0,weka_subagent,1,1790184247162016493,4,1,72462,282,0,0,72462,15095.781255,0.5220019957050681
2817b062-1e0f-4d9c-9300-f845cda03642,b87a0e71-4c46-405a-b1ce-64ddd362d85d,6f1e16774e85dcceb24661f4767c28659a78,6f1e16774e85dcceb24661f4767c28659a78,8,weka_main,0,1790184248394884534,4,3,81920,796,80960,0,960,13881.659948999999,10860.874928999692
4ff95d48-2530-4a94-a34a-e4a9a5ee1068,50cc6f1a-a952-41d3-afda-8ba262093505,6a66ece7b14e61912eb266be794a6bf62faf::sa:subagent_001_cf28d637,6a66ece7b14e61912eb266be794a6bf62faf,3,weka_subagent,1,1790184248839960165,4,5,17746,178,15552,0,2194,13580.737788999999,10860.839599976316
48fcc00f-f1ea-4c61-8598-e9312a6b9a08,1e0279d1-b052-414a-9c63-6f38bb3f4abc,5ca97cc975a39a898d775b63881b22fe178e,5ca97cc975a39a898d775b63881b22fe178e,59,weka_main,0,1790184250163457820,3,4,126756,194,125760,0,996,2694.570541,2.0584610174410045
8679090d-c84c-40ca-8b8e-917938462d40,e5db376b-64fe-4151-8fab-ab2a3b875eef,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_005_e6261ef0,3e573575f7a9f0d647460e769c0a64e71d59,28,weka_subagent,1,1790184250400278998,5,6,48614,182,45056,0,3558,2342.676578,0.7136510103009641
f8207384-b7f7-408d-8649-e9b23bb57943,eedb9b6e-7d17-46d6-b754-3951da34d12d,1a271af3dedd40be2efd413ef35fe7f0f53b::fa:002,1a271af3dedd40be2efd413ef35fe7f0f53b,34,weka_flat,1,1790184250606469289,2,2,300475,2978,298176,0,2299,11342.482283,1369.1537120030262
d13b30f6-6bd3-4a00-b57b-d70bc59270ec,89eb6660-8744-4d99-98e0-ff013810f55e,68156cf21f13cdb9f9caef5fbb95cafef6c5,68156cf21f13cdb9f9caef5fbb95cafef6c5,11,weka_main,0,1790184250710742294,3,7,141900,954,138624,0,3276,2890.3840569999998,1.9979520002380013
b8a0e04b-4c7b-42e2-8e21-9d9b53d08fdb,e5db376b-64fe-4151-8fab-ab2a3b875eef,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_006_e076f9e0,3e573575f7a9f0d647460e769c0a64e71d59,19,weka_subagent,1,1790184250779916185,5,0,54787,123,49600,0,5187,3330.587055,0.6937299622222781
21650432-7318-4458-b118-81cc359f02e3,935cccf3-49b2-4c18-b097-66a4d696c4e7,509ad65c576a007df9c0cf1e9863874da21d::sa:subagent_006_3300066f,509ad65c576a007df9c0cf1e9863874da21d,28,weka_subagent,1,1790184250935015776,0,1,85159,38,84608,0,551,2503.068234,1.2885520118288696
