rid,session,conversation,trace,turn,source_kind,agent_depth,start_ns,p_rank,d_rank,input_tokens,output_tokens,device_tokens,host_tokens,miss_tokens,ttft_ms,p_queue_ms
20ac9194-0670-40bf-baad-d71b933c8636,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_006_255c3e39,117ebe75819d050f308a0a81647893abd02d,2,weka_subagent,1,1790186469264055045,6,6,36368,156,34880,0,1488,1166.805435,0.7483489462174475
8680460b-53ce-44bf-9a56-bdca7e756445,f8e36a90-25ca-4721-85b3-17f39feb2af8,3d8fcda6a4decdb4d4f56839db6eba041e60,3d8fcda6a4decdb4d4f56839db6eba041e60,4,weka_main,0,1790186469854390472,6,7,57417,234,55808,0,1609,888.2298089999999,0.8238779846578836
48f24a3b-6217-4d5a-a025-67ff7205317f,14eee9a0-ee93-4724-a84c-eb11134165bc,3735de09df4f9ac454aee913e2a00633ad0d,3735de09df4f9ac454aee913e2a00633ad0d,4,weka_main,0,1790186470615535667,6,0,47695,717,43520,0,4175,1136.800782,0.5577320116572082
2adbb283-ff3f-49cd-acaf-cacdd13f10e7,78f502c1-cc8c-4c4d-8e1f-e239f6d8f4f5,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_001_7aa6c78b,439e5f9ed3159bd826529d8ae5bd1536903f,4,weka_subagent,1,1790186471394029148,3,1,44071,204,21376,0,22695,4268.387176,0.6358310347422957
98f07df5-6d7c-4f72-a21d-02afa8bbc01e,4828fd9b-6204-4ff8-aae5-9266ba58aa74,12bd4c7c82ae413b035253cb800fc5312111::sa:subagent_002_847a9292,12bd4c7c82ae413b035253cb800fc5312111,5,weka_subagent,1,1790186471437826540,4,2,78866,218,61120,0,17746,5043.556938,0.8060079999268055
3910bb7c-4c46-4b0e-b3f1-e506366479aa,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_007_5da4769e,117ebe75819d050f308a0a81647893abd02d,1,weka_subagent,1,1790186471604910585,6,3,40907,22,33472,512,6923,2611.394369,0.8921159896999598
c99a634a-1865-4650-9195-b200c92df33f,4234c45b-f03e-4097-93cf-5f53f71d9a98,457a7bf22f9e6961870d5b356ab2bd780fff,457a7bf22f9e6961870d5b356ab2bd780fff,4,weka_main,0,1790186472335954079,4,4,81918,329,77504,0,4414,4857.284774,2154.5418779714964
b3484455-5772-4d90-af82-2c66a3d317df,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_003_e785d2f4,3e573575f7a9f0d647460e769c0a64e71d59,2,weka_subagent,1,1790186472987927127,7,5,20752,260,20224,0,528,1980.9470119999999,0.577591999899596
8a9d40dc-7cf8-46cb-98f4-36ffaa7a2e83,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_001_f55cb4b8,3e573575f7a9f0d647460e769c0a64e71d59,2,weka_subagent,1,1790186473024068156,1,6,21135,4,19008,0,2127,1944.98164,1.0700240381993353
8eae9b4e-57ea-4bfb-a6a4-8de7943543f8,4f2aa407-22bc-4cd9-a39a-5fb58956301f,3cb1c6dc71a21714587287306ebe52748568::sa:subagent_003_94bb1f44,3cb1c6dc71a21714587287306ebe52748568,1,weka_subagent,1,1790186473165885876,0,7,50370,194,24576,0,25794,6344.1396939999995,0.6574700237251818
