rid,session,conversation,trace,turn,source_kind,agent_depth,start_ns,p_rank,d_rank,input_tokens,output_tokens,device_tokens,host_tokens,miss_tokens,ttft_ms,p_queue_ms
1ec80c2c-40ad-4d72-b747-2244fd68104d,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_028_252d205a,439e5f9ed3159bd826529d8ae5bd1536903f,3,weka_subagent,1,1790225726843471399,4,2,28562,131,28224,0,338,5429.161787999999,1413.7044139934005
98443bcc-271e-4e0f-87a0-8db911afa532,03d5e6f0-6f16-4027-8235-2a613b478af9,3c49da29dedf8ccfa4ee310634b4b8af275a,3c49da29dedf8ccfa4ee310634b4b8af275a,20,weka_main,0,1790225727180469527,4,3,200756,140,200576,0,180,5094.974892,3.2387849933002144
3a3129d4-a894-4737-ae9f-53a3f8415ccc,2d4e513d-7690-4e1d-abca-f8188424e638,0470d446a4514dfe0c6ad0be92853bd13287::fa:009,0470d446a4514dfe0c6ad0be92853bd13287,120,weka_flat,1,1790225727347989618,1,4,151158,206,150912,0,246,6426.8183389999995,1461.7379029950825
122f636d-c024-427c-9d7d-f11ac8f84604,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_034_59a2aee8,439e5f9ed3159bd826529d8ae5bd1536903f,3,weka_subagent,1,1790225727616731690,5,5,29207,154,28928,0,279,12141.255438,7103.761056001531
9fd4e70c-c0bd-41f5-9abc-7912cbf0a542,ccce85d6-f1f7-4b10-be0f-97c14ef65c19,3a066e6ad705e8792dec8c84610bbee401cb,3a066e6ad705e8792dec8c84610bbee401cb,36,weka_main,0,1790225727673948923,4,6,123687,331,121088,0,2599,4403.622058,3.209356000297703
6cf5ba98-53e7-4727-93e7-fc9b7f189f31,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_033_4f25749e:aux:000,439e5f9ed3159bd826529d8ae5bd1536903f,0,weka_subagent,1,1790225728050092491,3,7,133504,528,133120,0,384,11651.419231,4360.3963579953415
936efadf-5515-4d3b-bc68-57f11150826d,0c701bf4-e611-43c2-832e-609fb2b844eb,38f9148d19708a1c29ed7c8505f1b82083aa,38f9148d19708a1c29ed7c8505f1b82083aa,11,weka_main,0,1790225728676496041,2,0,168055,4044,160640,0,7415,6683.477194,1.2442990118870512
fc419044-177f-4f24-9efd-200b0676c62a,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_032_1b6c07a9,439e5f9ed3159bd826529d8ae5bd1536903f,3,weka_subagent,1,1790225728816311980,5,1,31698,162,27584,0,4114,11011.42773,5646.828632001416
5fe0fb95-fd15-4412-bcf2-715d98f693da,c4b30d82-3e7f-40a5-aaea-a458439e875e,03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2,03e110ac6921c2fe9ac7772a9654314a2beb,25,weka_subagent,1,1790225729039749657,4,2,83843,157,82880,0,963,4436.797277,0.968023989116773
7e5f4c4f-f720-4942-bdf2-476f60f3ad93,0a7199c3-ebe1-4f52-a403-bf07aa419763,2654d8b687d9c22001c25155ff2a69840acc::sa:subagent_006_063daf8f:aux:010,2654d8b687d9c22001c25155ff2a69840acc,0,weka_subagent,1,1790225729482138215,0,3,2971,1103,0,0,2971,3950.605079,0.5498810060089454
c13db459-189f-4cba-9aa8-2d14be1f8b12,efd79dff-303c-4940-9ebe-9c2bf6e3c04b,22a380be2e4f6293f24e32fd637ccc876d73,22a380be2e4f6293f24e32fd637ccc876d73,80,weka_main,0,1790225730024350448,2,4,276646,159,274688,0,1958,9674.940150999999,5.222132007475011
79851ab6-0c51-48b3-94fa-f7b32800c8c2,b0bfa7c3-502a-4694-b344-a585a661dc96,528995cdde1ebf15ccf0b79aec42dba31ce2::aux:000,528995cdde1ebf15ccf0b79aec42dba31ce2,0,weka_flat,1,1790225730218882522,6,5,22027,1047,18752,0,3275,5351.851734,0.8807150006759912
ebf02f14-2bf5-47a3-870c-a63c9f4437b7,fb5483ea-5ef9-4b8e-ab0c-77a4e39b4b87,557f96e1c557baa7724b7bdfd13c48cce434,557f96e1c557baa7724b7bdfd13c48cce434,3,weka_main,0,1790225730232010921,7,6,41940,2229,37568,0,4372,12021.471470999999,6909.764893003739
ec5a560e-cbcc-4bdf-af4e-8c851bd2cefa,e523c439-adc5-4c2c-ac89-d4fa1cfe3133,3e119fc3136975fe98cfc7fa73500d6574a0::sa:subagent_004_768caaa4,3e119fc3136975fe98cfc7fa73500d6574a0,8,weka_subagent,1,1790225730449139613,2,7,59349,736,56704,0,2645,9251.054041,1617.0659799972782
85b02ced-f375-4b90-a9e6-afe6027334bd,2320a962-ec71-4b45-8423-5b898edb8188,55a0906aeb5c8d3b40e7ddc4c61999d1eac4,55a0906aeb5c8d3b40e7ddc4c61999d1eac4,0,weka_main,0,1790225730960770553,0,0,344,18,0,0,344,4314.806198,0.47356198774650693
b3aad30d-7661-4d83-9b18-07bdd8d484b8,dc6be1b6-bbdf-41b6-a5c8-e720984cbc97,526f242b0f14fa34da24eb7346123c5025cd,526f242b0f14fa34da24eb7346123c5025cd,19,weka_main,0,1790225731594824334,1,1,75008,62,74688,0,320,3682.2226819999996,0.7588470034534112
c826cb14-69a4-41c7-b50d-9e4429dbb67b,e523c439-adc5-4c2c-ac89-d4fa1cfe3133,3e119fc3136975fe98cfc7fa73500d6574a0::sa:subagent_003_8f8f041f,3e119fc3136975fe98cfc7fa73500d6574a0,7,weka_subagent,1,1790225731842961113,2,2,59969,249,57408,0,2561,7882.000703,6.971643000724725
